"longtitude","latitude","median_house_value","median_income"
"-121.13","37.74","97100","24598"
"-121.62","39.16","97100","24556"
"-122.3","41.31","97100","24526"
"-118.27","33.99","97100","18086"
"-121.82","39.75","97000","32016"
"-121.44","38.55","97000","29821"
"-117.29","34.15","97000","29667"
"-117.08","32.7","97000","24135"
"-117.23","33.22","97000","18080"
"-118.27","33.98","97000","13801.000000000002"
"-119.12","35.41","96900","44561"
"-117.11","32.79","96900","33849"
"-117.64","34.05","96900","30057"
"-119.19","36.34","96900","27300"
"-118.41","35.63","96900","23125"
"-118.3","33.95","96900","22031"
"-118.02","34.62","96900","21413.000000000004"
"-122.79","39.02","96900","18833"
"-121.21","37.79","96900","16724"
"-118.27","33.94","96900","11468"
"-121.44","38.5","96800","40880"
"-121.46","38.69","96800","33125"
"-121.49","38.52","96800","31014"
"-117.39","34.07","96800","30278"
"-118.13","34.69","96800","27500"
"-120.77","37.64","96800","26417"
"-117.09","32.71","96800","25559"
"-118.23","33.9","96800","16410"
"-118.27","33.97","96800","16400"
"-116.24","33.76","96700","38125"
"-119.85","36.74","96700","35375"
"-122.22","38.08","96700","31053"
"-121.65","39.76","96700","30000"
"-117.37","33.98","96700","21151"
"-122.18","37.76","96700","18407"
"-118.28","33.96","96700","17656"
"-118.23","33.93","96700","17411"
"-118.26","33.95","96700","16389"
"-121.48","38.62","96600","38272"
"-118.31","33.98","96600","35982"
"-120.9","39.95","96600","35417"
"-117.42","34","96600","30160"
"-122.72","38.88","96600","19906"
"-123.34","39.5","96600","18967"
"-119.88","36.83","96500","42131.99999999999"
"-120.07","36.96","96500","36181"
"-117.3","34.24","96500","35625"
"-119.8","36.78","96500","35542"
"-121.36","38.66","96500","27955"
"-118.25","33.92","96500","20893"
"-118.31","33.98","96500","20000"
"-118.3","33.99","96500","18317"
"-117.27","34.14","96400","41000"
"-120.86","37.77","96400","38250"
"-121.69","38.16","96400","32937"
"-120.8","38.51","96400","31250"
"-121.48","38.52","96400","29911"
"-117.39","34.04","96400","28682"
"-121.32","38.01","96400","26765"
"-122.22","37.77","96400","25900"
"-118.24","33.99","96400","24107"
"-121.82","38.01","96400","15988"
"-117.1","32.75","96400","14375"
"-115.58","32.81","96300","44750"
"-117.38","34.11","96300","33066"
"-120.8","37.55","96300","31641"
"-122.03","38.69","96300","27955"
"-116.2","33.63","96300","25000"
"-121.42","38.22","96300","20284"
"-118.26","33.97","96300","19556"
"-121.66","39.09","96200","44500"
"-121.43","38.47","96200","43500"
"-121.42","38.7","96200","40625"
"-118.96","35.87","96200","37794"
"-121","37.25","96200","26086.999999999996"
"-121.43","38.69","96200","25000"
"-117.56","33.88","96200","24861"
"-121.46","39.4","96200","24250"
"-122.18","37.77","96200","22768"
"-123.2","39.15","96200","20074"
"-117.07","32.59","96200","16007"
"-118.26","34.02","96200","13133.999999999998"
"-118.24","33.92","96100","32768"
"-119.68","37.19","96100","28167"
"-121.28","38.61","96100","27355.999999999996"
"-124.11","40.81","96100","25536"
"-117.11","33.75","96100","22618"
"-118.28","34","96100","21607"
"-120.51","39.52","96100","20650"
"-120.01","38.92","96100","17188"
"-115.54","32.99","96000","43522.99999999999"
"-117.31","34.15","96000","39231"
"-123.37","39.43","96000","35880"
"-124.16","40.95","96000","31406"
"-119.72","37.46","96000","28750"
"-118.44","35.75","96000","26288"
"-119.95","36.96","96000","26086.999999999996"
"-117.1","34.03","96000","25172"
"-119.82","36.64","96000","22466"
"-121.44","38.47","95900","41597"
"-121.28","38.02","95900","31750"
"-118.25","33.92","95900","25363.000000000004"
"-116.95","33.76","95900","17079"
"-119.8","36.83","95800","43315"
"-120.35","39.34","95800","40278"
"-119.27","35.51","95800","32279"
"-121.48","38.52","95800","31583"
"-123.15","38.94","95800","27171"
"-121.78","38.69","95800","26774"
"-120.41","37.16","95800","20809.000000000004"
"-121.47","38.56","95800","20221"
"-120.08","37.06","95800","19063"
"-121.13","36.21","95800","17548"
"-118.27","34","95800","17500"
"-115.4","32.7","95800","16838"
"-121.02","37.62","95800","16731"
"-117.3","34.05","95800","16675"
"-118.3","33.98","95800","16611"
"-118.25","34","95800","14792"
"-122.91","39.03","95800","13532"
"-117.37","33.98","95800","11194"
"-117.68","35.64","95700","52043"
"-119.56","36.53","95700","32019.000000000004"
"-119.54","38.51","95700","23500"
"-117.64","34.05","95700","21944"
"-121.43","38.61","95700","21694"
"-118.26","33.97","95700","15962"
"-118.25","33.95","95700","15427"
"-121.29","38.59","95600","36563"
"-117.1","32.7","95600","36042"
"-117.41","34.08","95600","35655"
"-117.35","34.44","95600","31821"
"-119.45","37.21","95600","29449"
"-122.35","37.94","95600","28967"
"-121.27","38.62","95600","27652"
"-117.69","34.01","95600","23000"
"-116.93","33.93","95600","20549"
"-117.07","32.67","95600","18977"
"-121.3","38.01","95500","39940"
"-117.36","34.09","95500","32879"
"-122.23","40.4","95500","30556"
"-122.16","37.76","95500","25122"
"-120.96","37.65","95500","24485"
"-122.24","37.79","95500","21250"
"-120.97","37.64","95500","20833"
"-118.24","33.94","95500","17212"
"-119.03","36.13","95500","17106"
"-117.09","32.75","95500","16789"
"-118.25","33.95","95500","9751"
"-120.3","38.9","95500","9227"
"-119.32","36.22","95400","36343"
"-118.26","33.93","95400","15256"
"-120.11","36.96","95300","38952"
"-120.46","37.31","95300","34800"
"-117.27","34.15","95300","33616"
"-121.96","38.02","95300","30160"
"-117.7","34.06","95300","29107"
"-122.05","39.6","95300","28466"
"-121.79","38.68","95300","28068"
"-117.35","34.01","95300","27250"
"-121.75","39.88","95300","27143"
"-119.38","36.56","95300","26906"
"-117.08","32.75","95300","25101"
"-117.43","34.07","95300","23767.999999999996"
"-121.6","39.83","95300","23079"
"-123.69","38.9","95300","21985"
"-116.95","33.79","95300","21979.000000000004"
"-119.49","36.58","95300","19913"
"-118.26","33.96","95300","15303"
"-119.06","35.36","95200","43482"
"-119.78","36.83","95200","42153"
"-117.33","34.08","95200","37500"
"-118.95","35.38","95200","35938"
"-124.05","40.59","95200","34408"
"-120.44","37.31","95200","30515"
"-118.3","33.98","95200","29375"
"-117.45","34.01","95200","27599.999999999996"
"-118.22","33.89","95200","27434"
"-122.16","37.75","95200","18235"
"-122.29","37.81","95200","7286"
"-121.74","39.59","95100","23833.000000000004"
"-118.23","33.89","95100","21949"
"-117.44","34.1","95100","20750"
"-118.26","33.95","95100","16898"
"-118.23","33.93","95100","14861"
"-122.91","39.05","95000","37667"
"-121.37","38.7","95000","36484"
"-119.24","36.33","95000","31599"
"-116.24","33.71","95000","27597.999999999996"
"-121.3","38.03","95000","25050"
"-121.01","37.37","95000","23583"
"-122.34","37.93","95000","21286.999999999996"
"-123.8","39.44","95000","19213"
"-117.09","32.75","95000","18750"
"-118.26","33.99","95000","18242"
"-118.28","33.99","95000","17159"
"-122.22","37.77","95000","16471"
"-117.06","32.57","95000","13362"
"-118.24","34","95000","9463"
"-121.44","38.69","94900","31942"
"-114.65","33.6","94900","29653"
"-120.99","37.68","94900","26932"
"-118.46","35.13","94900","26417"
"-123.1","38.97","94900","25761"
"-120.56","38.09","94900","23654"
"-121.69","38.16","94900","22888"
"-118.14","34.69","94900","21166.999999999996"
"-118.27","33.95","94900","18814"
"-118.27","33.94","94900","16645"
"-122.22","38.08","94800","34360"
"-124.13","40.55","94800","32500"
"-116.5","33.81","94800","25399"
"-122.2","37.77","94800","22562.000000000004"
"-118.28","33.95","94800","21437"
"-122.17","37.76","94800","18426"
"-118.23","33.96","94800","16950"
"-121.84","39.73","94800","16797"
"-117.1","32.75","94800","14827.999999999998"
"-121.39","39.61","94700","28871.000000000004"
"-122.19","37.76","94700","24659"
"-120.86","37.77","94700","23523"
"-123.16","39.13","94700","17813"
"-120.59","38.76","94700","17266"
"-120.55","38.31","94700","16250"
"-122.83","39.09","94700","14679"
"-119.35","36.32","94600","38235"
"-121.34","37.97","94600","37650"
"-118.87","35.65","94600","34792"
"-121.67","39.18","94600","33958"
"-121.89","38.02","94600","33371"
"-124.35","40.54","94600","30147"
"-117.05","32.8","94600","30035"
"-117.75","34.05","94600","21908"
"-121.47","38.55","94600","20242"
"-117.06","32.6","94600","17472"
"-118.26","33.95","94600","15147"
"-121.5","38.57","94600","14712"
"-121.32","37.98","94600","13531"
"-122.26","38.1","94600","13007"
"-116.02","34.18","94500","43021"
"-118.95","35.26","94500","40000"
"-118.98","35.41","94500","38750"
"-116.95","33.73","94500","32371"
"-118.3","37.17","94500","27500"
"-118.3","33.99","94500","25437"
"-118.12","34.6","94500","23958"
"-118.25","33.94","94500","16333"
"-119.81","36.85","94400","42304.00000000001"
"-119.91","37.23","94400","36250"
"-121.35","38.01","94400","35982"
"-121.35","38.4","94400","31750"
"-119.24","36.8","94400","26902"
"-115.59","32.69","94400","25769.000000000004"
"-117.06","34","94400","25357"
"-121.22","37.8","94400","21185.999999999996"
"-117","33.74","94400","21103"
"-120.01","38.91","94400","20938"
"-121.44","38.68","94400","20625"
"-118.26","33.95","94400","12969"
"-119.12","35.39","94300","45903"
"-122.16","37.75","94300","38047"
"-121.42","38.54","94300","29250"
"-117.74","34.05","94300","26250"
"-122.13","39.74","94300","22569"
"-121.48","38.56","94300","20833"
"-121.48","38.58","94300","20099.999999999996"
"-117.16","34.06","94300","18152"
"-118.24","33.91","94300","17158"
"-121.62","39.12","94200","42188"
"-120.08","36.97","94200","38257"
"-119.57","36.44","94200","34926"
"-122.04","38.25","94200","28438"
"-121.21","37.8","94200","27443"
"-119.73","36.52","94200","25921"
"-122.73","41.76","94200","25357"
"-122.36","40.62","94200","22905.000000000004"
"-120.89","37.33","94200","20417"
"-122.95","40.67","94200","20268"
"-118.26","33.94","94200","16500"
"-118.26","33.97","94200","14625"
"-117.09","32.7","94200","14089"
"-118.28","33.94","94200","11051"
"-121.28","38.03","94100","30907"
"-121.32","37.98","94100","30660"
"-119.69","36.25","94100","23950"
"-117.1","32.74","94100","23641"
"-117.17","34.49","94100","20136"
"-118.28","33.93","94100","14329"
"-118.94","37.13","94000","41563"
"-118.3","33.98","94000","29432"
"-122.08","40.09","94000","23657"
"-122.35","37.92","94000","19224"
"-118.3","33.95","94000","15898.000000000002"
"-118.26","33.96","94000","15812"
"-119","35.4","93900","43906"
"-121.46","38.7","93900","38611"
"-121.35","37.97","93900","31406"
"-122.35","37.96","93900","25461"
"-119.77","36.74","93900","15547"
"-121.76","38.41","93800","39306"
"-122.18","37.76","93800","39063"
"-121.49","39.52","93800","39028"
"-119.81","37.67","93800","38333"
"-119.4","36.59","93800","35074"
"-120.24","37.21","93800","33929"
"-122.32","40.57","93800","33816"
"-117.89","33.62","93800","30625"
"-121.9","39.59","93800","30625"
"-121.3","37.98","93800","26364"
"-119.11","36.29","93800","26065"
"-119.69","36.81","93800","25446"
"-122.28","37.85","93800","24597.000000000004"
"-121.82","38.02","93800","22361"
"-115.73","32.8","93800","22083"
"-121.51","38.57","93800","22031"
"-118.48","34.22","93800","21974"
"-121.43","39.18","93800","21667"
"-116.9","33.65","93800","21071"
"-122.26","38.11","93800","19667"
"-115.57","32.8","93800","18750"
"-122.83","38.96","93800","18692"
"-121.38","38.68","93800","17596"
"-121.49","38.57","93800","17568"
"-122.27","37.82","93800","15045"
"-118.19","34.06","93800","11868"
"-118.13","34.7","93800","11296"
"-122.33","37.91","93800","11250"
"-117.12","32.69","93800","10658"
"-119.34","36.33","93700","41811.99999999999"
"-117.34","34.08","93700","32305"
"-119.69","36.82","93600","48099.99999999999"
"-121.24","40.31","93600","35962"
"-119.05","35.32","93600","34827"
"-121.44","38.54","93600","32404"
"-120.02","39.24","93600","30057"
"-121.28","38.9","93600","27656"
"-117.07","32.57","93600","27361"
"-118.24","33.9","93600","23750"
"-117.1","32.68","93600","20398"
"-123.8","39.44","93600","19208"
"-118.27","33.95","93600","15000"
"-122.91","39.05","93500","32216"
"-119.43","36.55","93500","27500"
"-121.82","38.01","93500","26364"
"-117.46","34.1","93500","25833"
"-121.62","39.77","93500","18125"
"-116.24","33.72","93400","37750"
"-122.69","38.94","93400","31250"
"-119.32","36.3","93400","29698.000000000004"
"-116.31","33.67","93400","29187"
"-121.39","38.58","93400","28462"
"-122.57","40.61","93400","28036"
"-121.63","39.78","93400","26823"
"-118.26","33.94","93400","22500"
"-118.24","33.96","93400","20655"
"-120.96","37.61","93400","19444"
"-117.11","32.69","93400","19425"
"-117.32","34.49","93400","16232"
"-117.1","32.74","93400","16102"
"-118.25","34.01","93400","10898.000000000002"
"-121.36","38.69","93300","36989"
"-117.28","34.14","93300","34906"
"-117.24","34.06","93300","32604.000000000004"
"-117.27","34.42","93300","32077"
"-120.23","37.98","93300","31523"
"-122.22","38.1","93300","30221"
"-118.3","33.98","93300","19556"
"-118.27","33.92","93300","19185"
"-117.75","34.05","93300","16645"
"-119.38","36.3","93200","36875"
"-119.53","36.65","93200","25562"
"-117.09","32.74","93200","23200"
"-117.33","34.13","93200","22449"
"-121.58","39.83","93200","22418.999999999996"
"-118.23","33.93","93200","20658"
"-120.9","38.2","93200","20472"
"-118.29","33.95","93200","19702"
"-117.04","32.55","93200","16348"
"-118.26","33.93","93200","14917"
"-119.69","36.75","93100","47463"
"-119.79","36.3","93100","43438"
"-119.69","36.75","93100","40027"
"-121.46","38.48","93100","35227"
"-118.29","33.98","93100","34444"
"-122.96","40.77","93100","32891"
"-117.32","34.48","93100","30204"
"-118.26","33.91","93100","19038"
"-120.85","37.51","93100","15531"
"-118.27","33.94","93100","14490"
"-119.79","36.82","93000","32143"
"-118.14","34.71","93000","28194"
"-120.23","39.56","93000","24600"
"-118.28","33.98","93000","22411"
"-117.25","34.06","93000","19821"
"-117.11","32.67","93000","16094"
"-118.96","35.38","92900","36734"
"-121.64","39.11","92900","33793"
"-117.21","34.13","92900","33445"
"-117.36","33.99","92900","29688"
"-116.25","33.69","92900","27667"
"-122.04","38.24","92900","19954"
"-121.34","38.66","92900","19805"
"-118.25","33.96","92900","16585"
"-118.25","33.99","92900","13963.000000000002"
"-117.1","32.67","92900","12745"
"-121.32","38.04","92800","45000"
"-119.66","36.33","92800","40909.00000000001"
"-117.36","34.1","92800","36227"
"-124.13","40.79","92800","35833"
"-119.73","36.62","92800","35781"
"-124.14","40.78","92800","34219"
"-122.04","39.22","92800","32625"
"-119.1","36.4","92800","32159"
"-117.32","34.54","92800","31250"
"-122.23","38.1","92800","25969.000000000004"
"-118.26","33.91","92800","25882"
"-122.23","38.1","92800","24201"
"-120.38","39.82","92800","21667"
"-121.62","39.75","92800","10625"
"-119.04","35.31","92700","41957.00000000001"
"-122.16","38.9","92700","37574"
"-121.43","38.54","92700","29769"
"-120.95","37.73","92700","28565"
"-119.09","36.35","92700","27857"
"-119.61","36.59","92700","22727"
"-124.16","40.79","92700","22566"
"-121.13","37.47","92700","21833"
"-121.04","37.68","92700","20272"
"-118.27","33.93","92700","18191"
"-123.07","39.12","92600","38333"
"-121.46","38.65","92600","38125"
"-121.31","37.96","92600","33466"
"-119.73","36.59","92600","33438"
"-124.1","40.9","92600","27321"
"-121.33","37.96","92600","25195"
"-123.32","39.42","92600","23906"
"-123.96","40.57","92600","23167"
"-117.1","32.71","92600","20850"
"-119.31","36.31","92600","20714"
"-120.67","38.19","92600","20417"
"-118.27","33.96","92600","20370"
"-118.25","33.92","92600","20000"
"-121.6","39.75","92600","19766"
"-117.76","34.06","92600","19583"
"-118.24","33.9","92600","12083"
"-119.77","36.32","92500","39926"
"-119.3","36.32","92500","33875"
"-117.2","34.46","92500","32794"
"-121.28","38.59","92500","30480.999999999996"
"-121.54","38.29","92500","28616"
"-117.12","32.9","92500","28588"
"-124.14","40.58","92500","26987"
"-122.17","37.74","92500","22917"
"-118.27","33.98","92500","21250"
"-119.64","36.56","92500","20658"
"-117.11","32.67","92500","16806"
"-117.14","32.7","92500","12188.000000000002"
"-120.73","39.63","92400","38826"
"-121.23","36.33","92400","30543"
"-121.3","38.58","92400","28966"
"-119.82","37.57","92400","26620"
"-116.85","34.26","92400","26094"
"-121.48","39.1","92400","25952"
"-117.37","33.97","92400","25804"
"-121.44","38.54","92400","25694"
"-119.49","37.1","92400","23359"
"-117.2","33.7","92400","23276"
"-118.27","33.94","92400","20789"
"-117.1","32.75","92400","10617"
"-119.67","36.65","92300","39211"
"-122.17","37.75","92300","25043.000000000004"
"-118.31","35.74","92300","18419"
"-122.19","37.77","92300","18039"
"-121.22","39.43","92300","17000"
"-121.29","37.96","92300","13191"
"-118.28","33.98","92300","9337"
"-117.15","32.77","92200","29575.999999999996"
"-120.55","38.07","92200","29063"
"-122.04","38.25","92200","27167"
"-122.34","40.32","92200","26352.000000000004"
"-119.34","36.62","92200","26058"
"-120.21","36.98","92200","26012"
"-122.43","40.66","92200","25417"
"-117.2","34.5","92200","21781"
"-118.28","33.98","92200","19564"
"-119.95","38.95","92200","17245"
"-121.31","38.02","92100","27980.999999999996"
"-124.13","40.62","92100","25804"
"-118.23","33.94","92100","23333"
"-117.04","34.03","92000","27028"
"-117.41","34.01","92000","26442"
"-117.41","34.1","92000","25272"
"-117.19","33.14","92000","23267.000000000004"
"-121.23","38.79","92000","22292"
"-121.39","38.51","92000","20062.000000000004"
"-118.24","33.94","92000","12679"
"-119.66","36.35","91900","31094"
"-121.42","38.72","91900","30903"
"-120.42","38.42","91900","27344"
"-121.09","37.56","91900","26705"
"-120.93","37.74","91900","23022.999999999996"
"-117.76","34.06","91900","22270"
"-121.22","37.8","91900","21250"
"-118.26","34","91900","8941"
"-117.87","35.73","91800","41518"
"-116.31","33.67","91800","33333"
"-121.47","39.49","91800","32174"
"-119.03","35.38","91800","30000"
"-122.17","37.75","91800","24962"
"-117.11","32.69","91800","20900"
"-117.66","34.06","91800","16080.000000000002"
"-115.6","33.04","91700","33472"
"-120.25","37.04","91700","32868"
"-122.6","38.9","91700","29583"
"-118.27","34.92","91700","29583"
"-117.32","33.22","91700","27416.999999999996"
"-122.11","39.82","91700","26250"
"-117.66","35.6","91700","25812"
"-121.94","38.89","91700","25478"
"-118.99","35.24","91700","23500"
"-122.16","37.75","91700","15625"
"-117.32","34.55","91700","8246"
"-118.27","33.96","91700","5495"
"-119.44","36.61","91600","39073"
"-121.33","37.97","91600","35404"
"-121.32","38.67","91600","31382"
"-119.72","36.71","91600","30179"
"-117.2","33.16","91600","23159"
"-118.27","33.94","91600","15268"
"-117.25","34.16","91500","39018"
"-122.74","38.46","91500","26607"
"-118.25","33.89","91500","24537"
"-122.35","37.93","91500","17257"
"-119.95","37.47","91500","15000"
"-117.06","34.87","91400","35987"
"-118.3","33.99","91400","18400"
"-122.19","37.76","91400","17056"
"-120.37","37.98","91400","16021"
"-118.28","33.96","91400","15313.000000000002"
"-118.23","33.95","91400","9518"
"-121.47","38.7","91300","36250"
"-119.85","36.82","91300","33239"
"-117.36","34.54","91300","30357"
"-121.3","38.89","91300","29866"
"-118.27","33.93","91300","26458"
"-121.3","38.58","91300","23786.999999999996"
"-119.94","38.95","91300","23200"
"-117.37","34.1","91300","16977"
"-117.71","34.06","91300","14722"
"-117.1","32.75","91300","13448"
"-118.25","33.94","91300","11434"
"-121.53","39.53","91200","45156"
"-121.37","38.42","91200","33281"
"-116.97","33.94","91200","30432"
"-117.33","33.22","91200","27846.000000000004"
"-116.95","33.74","91200","27083"
"-122.93","40.78","91200","23666.999999999996"
"-115.48","32.68","91200","23319"
"-122.18","37.76","91200","18913"
"-122.26","38.13","91200","16368"
"-121.25","38.13","91100","32993"
"-122.04","38","91100","32484"
"-116.86","33.84","91100","27788"
"-121.29","38.03","91100","22672"
"-117.45","34.1","91100","20308"
"-117.14","32.71","91100","18696"
"-120.54","40.29","91000","34028"
"-117.53","33.88","91000","31312.000000000004"
"-120.1","36.96","90900","48187"
"-117.21","34.12","90900","36853"
"-121.13","37.74","90900","34643"
"-117.21","34.11","90900","34103"
"-116.47","33.81","90900","24497"
"-118.27","33.96","90900","16467"
"-115.59","32.85","90800","48750"
"-117.3","34.15","90800","38594"
"-117.17","34.51","90800","34875"
"-122.74","38.83","90800","33531"
"-121.44","39.5","90800","30446"
"-116.83","34.25","90800","27375"
"-117.28","34.09","90800","22917"
"-121.33","37.97","90800","20043.000000000004"
"-117.27","33.22","90800","18849"
"-120.96","37.64","90700","27917"
"-121.3","38.58","90700","26471"
"-117.28","34.16","90700","23778"
"-122.17","37.77","90700","18710"
"-119.63","36.35","90600","42396"
"-118.28","33.93","90600","35833"
"-121.29","37.99","90600","34141"
"-117.34","34.11","90600","32656"
"-117.37","34","90600","30250"
"-118.24","33.93","90600","27500"
"-117.48","34.1","90600","25833"
"-116.85","34.26","90600","24308"
"-117.11","32.75","90600","24219"
"-119.75","36.8","90600","23333"
"-120.21","36.77","90600","23194"
"-120.18","36.59","90600","23026"
"-118.28","33.93","90600","22969"
"-120.7","35.76","90600","22165"
"-120.8","37.53","90600","21932"
"-124.16","40.79","90600","21135"
"-122.17","37.76","90600","19356"
"-118.24","34.02","90600","18485"
"-118.26","33.97","90600","15326"
"-121","37.64","90600","11875"
"-121.07","39.2","90600","10000"
"-118.28","33.93","90600","4999"
"-119.45","36.61","90500","37917"
"-121.43","38.48","90500","30625"
"-120.44","36.84","90500","28182"
"-120.76","37.44","90500","27562.000000000004"
"-117.65","34.06","90500","22500"
"-119.12","36.69","90500","22277.999999999996"
"-117.34","34.07","90500","20461"
"-117.09","33.71","90500","19720"
"-122.18","37.74","90500","18438"
"-120.99","37.67","90500","18315"
"-121.31","38.01","90500","14274"
"-117.12","32.7","90500","13193.999999999998"
"-118.99","35.4","90400","40208.00000000001"
"-121.45","38.7","90400","39853"
"-119.64","36.35","90400","38108"
"-122.68","41.15","90400","36310"
"-120.79","38.24","90400","29821"
"-121.42","38.51","90400","28139"
"-119.98","38.93","90400","26607"
"-122.23","38.14","90400","23056"
"-118.28","33.92","90400","15114"
"-118.25","34","90400","13030"
"-118.25","33.94","90400","8527"
"-117.18","34.08","90300","32105"
"-118.23","33.91","90300","31190.000000000004"
"-119.78","36.74","90300","25045"
"-117.11","32.74","90300","24524"
"-122.33","37.93","90300","23475"
"-121.41","40.82","90300","23393"
"-117.1","32.68","90300","20156"
"-118.26","33.94","90300","20000"
"-121.64","40.9","90300","17538"
"-121.49","38.58","90300","14034"
"-118.25","34.01","90300","12396"
"-119.34","36.23","90200","35611"
"-124.11","40.93","90200","27639"
"-120.94","37.74","90200","23469.000000000004"
"-120.45","34.95","90200","18625"
"-118.24","33.95","90200","16513"
"-121.9","38.04","90200","12024"
"-119.83","36.8","90100","38571"
"-124.19","40.73","90100","35363"
"-118.23","33.94","90100","20187"
"-122.4","40.57","90100","16550"
"-118.28","33.97","90100","15521"
"-118.27","33.97","90100","11557"
"-117.13","32.69","90100","10430"
"-117.25","34.13","90000","36856"
"-116.48","33.8","90000","36667"
"-124.15","40.78","90000","33984"
"-119.89","36.64","90000","29750"
"-118.25","33.93","90000","28500"
"-119.32","36.25","90000","28365"
"-122.23","38.09","90000","24875"
"-116.23","33.71","90000","24440"
"-117.29","34.14","90000","24250"
"-118.93","36.1","90000","23792"
"-116.79","33.99","90000","14688.000000000002"
"-122.17","37.75","90000","14375"
"-118.59","35.72","90000","14205.000000000002"
"-118.24","33.94","90000","9705"
"-117.14","32.7","90000","9589"
"-119.81","36.78","89900","35972"
"-119.33","36.22","89900","35039"
"-117.43","34.1","89900","24735"
"-121.85","39.77","89900","19362"
"-116.98","33.94","89800","34545"
"-118.27","33.94","89800","15872"
"-117.1","32.75","89800","14886"
"-118.26","33.96","89800","13971"
"-118.24","33.93","89800","10625"
"-118.25","33.95","89800","10375"
"-121.7","38.1","89700","33398"
"-117.3","34.17","89700","18750"
"-118.29","33.95","89700","16029"
"-118.28","33.94","89700","15713.999999999998"
"-121.97","39.79","89600","35735"
"-116.52","33.97","89600","33616"
"-119.77","36.79","89600","32642.000000000004"
"-120.08","36.79","89600","29808"
"-122.64","38.71","89600","26250"
"-120.51","37.32","89600","23099"
"-117.07","32.71","89600","22454"
"-121.3","38.59","89600","21116"
"-119.98","38.92","89600","20708.000000000004"
"-121.42","38.6","89600","17451"
"-119.69","36.83","89500","49327"
"-119.78","36.82","89500","36250"
"-121.61","39.77","89500","29630"
"-119.74","36.65","89500","29013"
"-118.25","33.9","89500","24270.999999999996"
"-121.38","38.7","89500","22402.000000000004"
"-122.18","37.76","89500","19479"
"-118.24","33.95","89500","13500"
"-119.73","36.72","89500","6991.000000000001"
"-117.21","34.11","89400","32176"
"-120.71","40.13","89400","29554"
"-120.86","37.49","89400","24706"
"-116.95","33.74","89400","24554"
"-121.24","39.37","89400","23886"
"-121.48","38.61","89400","23438"
"-116.48","33.96","89400","23382"
"-117.14","32.7","89400","19338"
"-117.31","34.14","89400","18654"
"-120.4","37.3","89400","15916.999999999998"
"-119.86","36.82","89300","47622"
"-117.41","33.93","89300","40156"
"-117.04","32.68","89300","40000"
"-122.17","37.76","89300","25625"
"-117.23","33.79","89300","22969"
"-122.19","37.77","89300","20469"
"-118.22","33.92","89300","19957"
"-119.28","36.32","89200","37404"
"-119.34","36.32","89200","31574"
"-119.32","36.3","89200","27336"
"-121.23","37.95","89200","26250"
"-118.22","33.91","89200","26154"
"-117.33","34.07","89200","25238"
"-121.45","38.69","89200","22243"
"-120.94","40.17","89200","22132"
"-118.96","35.4","89100","35524"
"-118.23","33.91","89100","30341"
"-121.65","39.13","89100","26842"
"-120.57","34.96","89100","21776"
"-118.96","35.4","89000","32325"
"-117.06","34.17","89000","27120.000000000004"
"-116.76","34.23","89000","26071"
"-117.3","34.14","89000","19432"
"-122.79","39.08","89000","15208"
"-119.85","36.82","88900","55842"
"-119.68","36.81","88900","39792"
"-119.11","35.39","88900","32500"
"-120.86","37.76","88900","30917"
"-121.49","39.49","88900","29965"
"-122.81","40.93","88900","27083"
"-119.34","36.31","88900","27000"
"-118.23","33.91","88900","25893"
"-117.37","34","88900","24306"
"-122.22","40.18","88900","23517"
"-122.18","37.74","88900","22467"
"-120.12","38.12","88900","20625"
"-117.1","32.68","88900","20488"
"-121.85","39.73","88900","9393"
"-119.85","36.8","88800","36563"
"-119.81","36.8","88800","35958"
"-121.56","39.16","88800","29647"
"-121.32","37.97","88800","29107"
"-122.21","37.77","88800","26765"
"-119.31","36.32","88800","25733"
"-120.75","37.37","88800","24964"
"-122.95","40.71","88800","24792"
"-118.23","33.9","88800","24706"
"-122.17","37.75","88800","23281"
"-118.27","33.95","88800","22946"
"-121.14","39.86","88800","22101"
"-117.25","34.15","88800","21465"
"-118.27","33.92","88800","17262"
"-121.47","41.12","88700","28300"
"-122.22","38.09","88700","22734"
"-118.27","33.94","88700","16625"
"-118.24","33.93","88700","8984"
"-119.32","36.32","88600","43816"
"-120.87","37.07","88600","36331"
"-120.6","37.35","88600","32955"
"-119.02","36.09","88600","30234"
"-117.36","34.1","88600","23578"
"-121.42","38.62","88600","20785.999999999996"
"-117.11","32.72","88600","19583"
"-117.41","34","88600","14719"
"-116.96","34.94","88500","39934"
"-119.94","37.04","88500","31250"
"-117.47","33.94","88500","30687.000000000004"
"-115.48","32.8","88500","26172"
"-117.12","32.69","88500","20673"
"-122.85","39","88500","18704"
"-120.48","37.3","88500","15427"
"-119.68","36.8","88400","42066"
"-121.39","38.69","88400","38650"
"-117.35","34.11","88400","30833"
"-116.44","33.93","88400","16849"
"-115.5","32.68","88400","15931"
"-118.27","33.93","88400","12098"
"-119.47","35.14","88300","39929"
"-117.26","34.15","88300","35978"
"-117.29","34.17","88300","32232"
"-120.95","37.64","88300","27209"
"-117.31","34.05","88300","27002"
"-117.08","32.57","88300","25690"
"-119.71","36.74","88300","24728"
"-117.63","34.06","88300","23636"
"-119.69","36.69","88300","21563"
"-121.02","37.64","88300","21036"
"-118.24","33.94","88300","20769.000000000004"
